Claim ID,Adjuster ID,Adjuster Name,Team/Department,Adjuster Experience Level
CLM3720,ADJ002,Bob Johnson,Property Claims,Junior
CLM3721,ADJ001,Alice Smith,Auto Claims,Senior
CLM3722,ADJ001,Alice Smith,Auto Claims,Senior
CLM3723,ADJ001,Alice Smith,Auto Claims,Senior
CLM3724,ADJ001,Alice Smith,Auto Claims,Senior
CLM3725,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3726,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3727,ADJ002,Bob Johnson,Property Claims,Junior
CLM3728,ADJ001,Alice Smith,Auto Claims,Senior
CLM3729,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3730,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3731,ADJ002,Bob Johnson,Property Claims,Junior
CLM3732,ADJ001,Alice Smith,Auto Claims,Senior
CLM3733,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3734,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3735,ADJ002,Bob Johnson,Property Claims,Junior
CLM3736,ADJ002,Bob Johnson,Property Claims,Junior
CLM3737,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3738,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3739,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3740,ADJ001,Alice Smith,Auto Claims,Senior
CLM3741,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3742,ADJ002,Bob Johnson,Property Claims,Junior
CLM3743,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3744,ADJ001,Alice Smith,Auto Claims,Senior
CLM3745,ADJ002,Bob Johnson,Property Claims,Junior
CLM3746,ADJ001,Alice Smith,Auto Claims,Senior
CLM3747,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3748,ADJ001,Alice Smith,Auto Claims,Senior
CLM3749,ADJ001,Alice Smith,Auto Claims,Senior
CLM3750,ADJ001,Alice Smith,Auto Claims,Senior
CLM3751,ADJ001,Alice Smith,Auto Claims,Senior
CLM3752,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3753,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3754,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3755,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3756,ADJ001,Alice Smith,Auto Claims,Senior
CLM3757,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3758,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3759,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3760,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3761,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3762,ADJ002,Bob Johnson,Property Claims,Junior
CLM3763,ADJ001,Alice Smith,Auto Claims,Senior
CLM3764,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3765,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3766,ADJ001,Alice Smith,Auto Claims,Senior
CLM3767,ADJ001,Alice Smith,Auto Claims,Senior
CLM3768,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3769,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3770,ADJ002,Bob Johnson,Property Claims,Junior
CLM3771,ADJ002,Bob Johnson,Property Claims,Junior
CLM3772,ADJ001,Alice Smith,Auto Claims,Senior
CLM3773,ADJ002,Bob Johnson,Property Claims,Junior
CLM3774,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3775,ADJ002,Bob Johnson,Property Claims,Junior
CLM3776,ADJ002,Bob Johnson,Property Claims,Junior
CLM3777,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3778,ADJ001,Alice Smith,Auto Claims,Senior
CLM3779,ADJ001,Alice Smith,Auto Claims,Senior
CLM3780,ADJ001,Alice Smith,Auto Claims,Senior
CLM3781,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3782,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3783,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3784,ADJ002,Bob Johnson,Property Claims,Junior
CLM3785,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3786,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3787,ADJ001,Alice Smith,Auto Claims,Senior
CLM3788,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3789,ADJ001,Alice Smith,Auto Claims,Senior
CLM3790,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3791,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3792,ADJ001,Alice Smith,Auto Claims,Senior
CLM3793,ADJ002,Bob Johnson,Property Claims,Junior
CLM3794,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3795,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3796,ADJ001,Alice Smith,Auto Claims,Senior
CLM3797,ADJ002,Bob Johnson,Property Claims,Junior
CLM3798,ADJ002,Bob Johnson,Property Claims,Junior
CLM3799,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3800,ADJ001,Alice Smith,Auto Claims,Senior
CLM3801,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3802,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3803,ADJ001,Alice Smith,Auto Claims,Senior
CLM3804,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3805,ADJ002,Bob Johnson,Property Claims,Junior
CLM3806,ADJ002,Bob Johnson,Property Claims,Junior
CLM3807,ADJ002,Bob Johnson,Property Claims,Junior
CLM3808,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3809,ADJ002,Bob Johnson,Property Claims,Junior
CLM3810,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3811,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3812,ADJ002,Bob Johnson,Property Claims,Junior
CLM3813,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3814,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3815,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3816,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3817,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3818,ADJ002,Bob Johnson,Property Claims,Junior
CLM3819,ADJ002,Bob Johnson,Property Claims,Junior
CLM3820,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3821,ADJ002,Bob Johnson,Property Claims,Junior
CLM3822,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3823,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3824,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3825,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3826,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3827,ADJ001,Alice Smith,Auto Claims,Senior
CLM3828,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3829,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3830,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3831,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3832,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3833,ADJ002,Bob Johnson,Property Claims,Junior
CLM3834,ADJ001,Alice Smith,Auto Claims,Senior
CLM3835,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3836,ADJ002,Bob Johnson,Property Claims,Junior
CLM3837,ADJ002,Bob Johnson,Property Claims,Junior
CLM3838,ADJ002,Bob Johnson,Property Claims,Junior
CLM3839,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3840,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3841,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3842,ADJ002,Bob Johnson,Property Claims,Junior
CLM3843,ADJ001,Alice Smith,Auto Claims,Senior
CLM3844,ADJ002,Bob Johnson,Property Claims,Junior
CLM3845,ADJ001,Alice Smith,Auto Claims,Senior
CLM3846,ADJ002,Bob Johnson,Property Claims,Junior
CLM3847,ADJ001,Alice Smith,Auto Claims,Senior
CLM3848,ADJ001,Alice Smith,Auto Claims,Senior
CLM3849,ADJ001,Alice Smith,Auto Claims,Senior
CLM3850,ADJ002,Bob Johnson,Property Claims,Junior
CLM3851,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3852,ADJ002,Bob Johnson,Property Claims,Junior
CLM3853,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3854,ADJ001,Alice Smith,Auto Claims,Senior
CLM3855,ADJ001,Alice Smith,Auto Claims,Senior
CLM3856,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3857,ADJ002,Bob Johnson,Property Claims,Junior
CLM3858,ADJ002,Bob Johnson,Property Claims,Junior
CLM3859,ADJ002,Bob Johnson,Property Claims,Junior
CLM3860,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3861,ADJ001,Alice Smith,Auto Claims,Senior
CLM3862,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3863,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3864,ADJ001,Alice Smith,Auto Claims,Senior
CLM3865,ADJ002,Bob Johnson,Property Claims,Junior
CLM3866,ADJ002,Bob Johnson,Property Claims,Junior
CLM3867,ADJ002,Bob Johnson,Property Claims,Junior
CLM3868,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3869,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3870,ADJ001,Alice Smith,Auto Claims,Senior
CLM3871,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3872,ADJ001,Alice Smith,Auto Claims,Senior
CLM3873,ADJ001,Alice Smith,Auto Claims,Senior
CLM3874,ADJ002,Bob Johnson,Property Claims,Junior
CLM3875,ADJ002,Bob Johnson,Property Claims,Junior
CLM3876,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3877,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3878,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3879,ADJ001,Alice Smith,Auto Claims,Senior
CLM3880,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3881,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3882,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3883,ADJ002,Bob Johnson,Property Claims,Junior
CLM3884,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3885,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3886,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3887,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3888,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3889,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3890,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3891,ADJ001,Alice Smith,Auto Claims,Senior
CLM3892,ADJ001,Alice Smith,Auto Claims,Senior
CLM3893,ADJ002,Bob Johnson,Property Claims,Junior
CLM3894,ADJ001,Alice Smith,Auto Claims,Senior
CLM3895,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3896,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3897,ADJ001,Alice Smith,Auto Claims,Senior
CLM3898,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3899,ADJ001,Alice Smith,Auto Claims,Senior
CLM3900,ADJ002,Bob Johnson,Property Claims,Junior
CLM3901,ADJ001,Alice Smith,Auto Claims,Senior
CLM3902,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3903,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3904,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3905,ADJ001,Alice Smith,Auto Claims,Senior
CLM3906,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3907,ADJ002,Bob Johnson,Property Claims,Junior
CLM3908,ADJ002,Bob Johnson,Property Claims,Junior
CLM3909,ADJ002,Bob Johnson,Property Claims,Junior
CLM3910,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3911,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3912,ADJ002,Bob Johnson,Property Claims,Junior
CLM3913,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3914,ADJ002,Bob Johnson,Property Claims,Junior
CLM3915,ADJ001,Alice Smith,Auto Claims,Senior
CLM3916,ADJ002,Bob Johnson,Property Claims,Junior
CLM3917,ADJ001,Alice Smith,Auto Claims,Senior
CLM3918,ADJ002,Bob Johnson,Property Claims,Junior
CLM3919,ADJ001,Alice Smith,Auto Claims,Senior
CLM3920,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3921,ADJ002,Bob Johnson,Property Claims,Junior
CLM3922,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3923,ADJ002,Bob Johnson,Property Claims,Junior
CLM3924,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3925,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3926,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3927,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3928,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3929,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3930,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3931,ADJ002,Bob Johnson,Property Claims,Junior
CLM3932,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3933,ADJ002,Bob Johnson,Property Claims,Junior
CLM3934,ADJ002,Bob Johnson,Property Claims,Junior
CLM3935,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3936,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3937,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3938,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3939,ADJ002,Bob Johnson,Property Claims,Junior
CLM3940,ADJ002,Bob Johnson,Property Claims,Junior
CLM3941,ADJ002,Bob Johnson,Property Claims,Junior
CLM3942,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3943,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3944,ADJ001,Alice Smith,Auto Claims,Senior
CLM3945,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3946,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3947,ADJ001,Alice Smith,Auto Claims,Senior
CLM3948,ADJ001,Alice Smith,Auto Claims,Senior
CLM3949,ADJ001,Alice Smith,Auto Claims,Senior
CLM3950,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3951,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3952,ADJ002,Bob Johnson,Property Claims,Junior
CLM3953,ADJ002,Bob Johnson,Property Claims,Junior
CLM3954,ADJ001,Alice Smith,Auto Claims,Senior
CLM3955,ADJ001,Alice Smith,Auto Claims,Senior
CLM3956,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3957,ADJ001,Alice Smith,Auto Claims,Senior
CLM3958,ADJ001,Alice Smith,Auto Claims,Senior
CLM3959,ADJ001,Alice Smith,Auto Claims,Senior
CLM3960,ADJ002,Bob Johnson,Property Claims,Junior
CLM3961,ADJ002,Bob Johnson,Property Claims,Junior
CLM3962,ADJ001,Alice Smith,Auto Claims,Senior
CLM3963,ADJ001,Alice Smith,Auto Claims,Senior
CLM3964,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3965,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3966,ADJ002,Bob Johnson,Property Claims,Junior
CLM3967,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3968,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3969,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3970,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3971,ADJ002,Bob Johnson,Property Claims,Junior
CLM3972,ADJ002,Bob Johnson,Property Claims,Junior
CLM3973,ADJ001,Alice Smith,Auto Claims,Senior
CLM3974,ADJ001,Alice Smith,Auto Claims,Senior
CLM3975,ADJ002,Bob Johnson,Property Claims,Junior
CLM3976,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3977,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3978,ADJ002,Bob Johnson,Property Claims,Junior
CLM3979,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3980,ADJ001,Alice Smith,Auto Claims,Senior
CLM3981,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3982,ADJ001,Alice Smith,Auto Claims,Senior
CLM3983,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3984,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3985,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3986,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3987,ADJ001,Alice Smith,Auto Claims,Senior
CLM3988,ADJ001,Alice Smith,Auto Claims,Senior
CLM3989,ADJ002,Bob Johnson,Property Claims,Junior
CLM3990,ADJ001,Alice Smith,Auto Claims,Senior
CLM3991,ADJ002,Bob Johnson,Property Claims,Junior
CLM3992,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3993,ADJ001,Alice Smith,Auto Claims,Senior
CLM3994,ADJ002,Bob Johnson,Property Claims,Junior
CLM3995,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3996,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3997,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3998,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3999,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4000,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4001,ADJ001,Alice Smith,Auto Claims,Senior
CLM4002,ADJ001,Alice Smith,Auto Claims,Senior
CLM4003,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4004,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4005,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4006,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4007,ADJ002,Bob Johnson,Property Claims,Junior
CLM4008,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4009,ADJ002,Bob Johnson,Property Claims,Junior
CLM4010,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4011,ADJ001,Alice Smith,Auto Claims,Senior
CLM4012,ADJ002,Bob Johnson,Property Claims,Junior
CLM4013,ADJ002,Bob Johnson,Property Claims,Junior
CLM4014,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4015,ADJ002,Bob Johnson,Property Claims,Junior
CLM4016,ADJ001,Alice Smith,Auto Claims,Senior
CLM4017,ADJ002,Bob Johnson,Property Claims,Junior
CLM4018,ADJ001,Alice Smith,Auto Claims,Senior
CLM4019,ADJ002,Bob Johnson,Property Claims,Junior
CLM4020,ADJ001,Alice Smith,Auto Claims,Senior
CLM4021,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4022,ADJ002,Bob Johnson,Property Claims,Junior
CLM4023,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4024,ADJ002,Bob Johnson,Property Claims,Junior
CLM4025,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4026,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4027,ADJ001,Alice Smith,Auto Claims,Senior
CLM4028,ADJ001,Alice Smith,Auto Claims,Senior
CLM4029,ADJ002,Bob Johnson,Property Claims,Junior
CLM4030,ADJ002,Bob Johnson,Property Claims,Junior
CLM4031,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4032,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4033,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4034,ADJ001,Alice Smith,Auto Claims,Senior
CLM4035,ADJ002,Bob Johnson,Property Claims,Junior
CLM4036,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4037,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4038,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4039,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4040,ADJ002,Bob Johnson,Property Claims,Junior
CLM4041,ADJ002,Bob Johnson,Property Claims,Junior
CLM4042,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4043,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4044,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4045,ADJ002,Bob Johnson,Property Claims,Junior
CLM4046,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4047,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4048,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4049,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4050,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4051,ADJ001,Alice Smith,Auto Claims,Senior
CLM4052,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4053,ADJ002,Bob Johnson,Property Claims,Junior
CLM4054,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4055,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4056,ADJ001,Alice Smith,Auto Claims,Senior
CLM4057,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4058,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4059,ADJ002,Bob Johnson,Property Claims,Junior
CLM4060,ADJ001,Alice Smith,Auto Claims,Senior
CLM4061,ADJ002,Bob Johnson,Property Claims,Junior
CLM4062,ADJ001,Alice Smith,Auto Claims,Senior
CLM4063,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4064,ADJ001,Alice Smith,Auto Claims,Senior
CLM4065,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4066,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4067,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4068,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4069,ADJ002,Bob Johnson,Property Claims,Junior
CLM4070,ADJ002,Bob Johnson,Property Claims,Junior
CLM4071,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4072,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4073,ADJ002,Bob Johnson,Property Claims,Junior
CLM4074,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4075,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4076,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4077,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4078,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4079,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4080,ADJ002,Bob Johnson,Property Claims,Junior
CLM4081,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4082,ADJ002,Bob Johnson,Property Claims,Junior
CLM4083,ADJ002,Bob Johnson,Property Claims,Junior
CLM4084,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4085,ADJ001,Alice Smith,Auto Claims,Senior
CLM4086,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4087,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4088,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4089,ADJ002,Bob Johnson,Property Claims,Junior
CLM4090,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4091,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4092,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4093,ADJ001,Alice Smith,Auto Claims,Senior
CLM4094,ADJ002,Bob Johnson,Property Claims,Junior
CLM4095,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4096,ADJ001,Alice Smith,Auto Claims,Senior
CLM4097,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4098,ADJ001,Alice Smith,Auto Claims,Senior
CLM4099,ADJ001,Alice Smith,Auto Claims,Senior
CLM4100,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4101,ADJ002,Bob Johnson,Property Claims,Junior
CLM4102,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4103,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4104,ADJ002,Bob Johnson,Property Claims,Junior
CLM4105,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4106,ADJ002,Bob Johnson,Property Claims,Junior
CLM4107,ADJ001,Alice Smith,Auto Claims,Senior
CLM4108,ADJ001,Alice Smith,Auto Claims,Senior
CLM4109,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4110,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4111,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4112,ADJ001,Alice Smith,Auto Claims,Senior
CLM4113,ADJ002,Bob Johnson,Property Claims,Junior
CLM4114,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4115,ADJ002,Bob Johnson,Property Claims,Junior
CLM4116,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4117,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4118,ADJ002,Bob Johnson,Property Claims,Junior
CLM4119,ADJ001,Alice Smith,Auto Claims,Senior
CLM4120,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4121,ADJ002,Bob Johnson,Property Claims,Junior
CLM4122,ADJ001,Alice Smith,Auto Claims,Senior
CLM4123,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4124,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4125,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4126,ADJ002,Bob Johnson,Property Claims,Junior
CLM4127,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4128,ADJ002,Bob Johnson,Property Claims,Junior
CLM4129,ADJ001,Alice Smith,Auto Claims,Senior
CLM4130,ADJ002,Bob Johnson,Property Claims,Junior
CLM4131,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4132,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4133,ADJ002,Bob Johnson,Property Claims,Junior
CLM4134,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4135,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4136,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4137,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4138,ADJ002,Bob Johnson,Property Claims,Junior
CLM4139,ADJ002,Bob Johnson,Property Claims,Junior
CLM4140,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4141,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4142,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4143,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4144,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4145,ADJ001,Alice Smith,Auto Claims,Senior
CLM4146,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4147,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4148,ADJ001,Alice Smith,Auto Claims,Senior
CLM4149,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4150,ADJ002,Bob Johnson,Property Claims,Junior
CLM4151,ADJ001,Alice Smith,Auto Claims,Senior
CLM4152,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4153,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4154,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4155,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4156,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4157,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4158,ADJ001,Alice Smith,Auto Claims,Senior
CLM4159,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM4160,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM4161,ADJ001,Alice Smith,Auto Claims,Senior
